,id,area_ha,lluvia_mm,temp_media_c,fertilizante_kg_ha,ph_suelo,materia_organica_pct,altitud_m,mano_obra_horas,riego,tipo_suelo,variedad_semilla,uso_pesticidas,historial_plagas,rendimiento_kg_ha,plaga_severa
1758,1759,3.5875497695226817,459.17699449609125,21.08929196990801,183.61681279760185,6.333186488834827,6.501131261480261,440.6693645650217,133.78640856401896,No,Franco,V1,Bajo,Nunca,6746.05655160514,0
1759,1760,4.149723319973031,758.309369585927,18.86673709330905,77.18984564736594,7.82837517437224,3.003040273993061,790.3106065602528,206.2306445547676,Si,Arenoso,V3,Bajo,Nunca,7601.053653716824,0
1760,1761,4.292634542601976,824.930064114801,20.16076628435537,110.35206509943863,5.859795543251931,0.973314826627804,566.4311493484511,140.46609265070475,No,Arenoso,V4,Bajo,Nunca,7550.788450894208,0
1761,1762,2.087359591125312,687.8017721663749,12.649150851645132,102.5429000647621,5.524082272658659,1.1195019774102035,300.1905046832327,104.07151172600403,No,Arcilloso,V2,,Nunca,6937.652584454045,0
1762,1763,5.624503719154714,-50.0,19.844064312074693,231.00408894429663,7.6701351160145155,1.5738579499141718,350.4551853529286,155.1178145274997,Si,Franco,V3,Bajo,Nunca,7609.239002489202,0
1763,1764,2.3248499932932813,1089.2681401415643,12.142539660247238,137.9874504123686,5.852605979832928,1.3052479592460562,0.0,100.60603829945651,Si,Arcilloso,V1,Alto,Nunca,8103.709178139502,1
1764,1765,2.4198241039556607,660.444507295529,14.19195605042608,34.07328809260971,6.406666781884028,6.083847746637008,456.6822316408586,146.22883956973502,Si,Franco,V1,Alto,Nunca,7325.100450755655,0
1765,1766,5.263968584825709,961.4849302795876,14.045412193829062,108.19489836291493,6.494377864170487,1.298633465065448,755.5920042920013,89.35445783315373,No,Franco,V2,Bajo,Nunca,8175.191930429989,1
1766,1767,4.817452111681367,876.3125162683666,19.55329659344924,127.40872377229256,7.477171384361863,3.976056937608257,407.8558828922416,127.57420761424854,No,Arenoso,V3,,Ocasional,7411.724463460581,1
1767,1768,1.0148943531218582,507.577846714684,20.200928057711607,164.3291578996761,6.565963577997638,,244.6719212331301,128.33381335397718,No,Arcilloso,V3,Medio,Nunca,6686.453672716017,0
1768,1769,3.356627471343583,589.7754414834072,15.704425424701178,101.39071845737138,5.5645707753758575,2.210951164911254,524.8957196360856,166.99571105593043,No,Franco,V4,Bajo,Nunca,6610.901355294936,0
1769,1770,2.838863778060408,561.2201710552553,11.84820439753346,151.9693157030636,5.781103670891226,1.0203029310892846,707.0596348010329,179.7606562137551,No,Franco,V2,Bajo,Ocasional,7003.648719422566,0
1770,1771,8.629307006305535,806.313880143757,20.08383694984235,87.18750163806692,5.958079099177608,3.569427939372681,816.9817326108764,62.65699645091782,No,Arenoso,V2,Medio,Nunca,7430.61415147226,0
1771,1772,2.8800248869103764,397.5976153431408,14.590656800315209,91.8901432456,5.742901472376503,7.222037611895925,206.05261900298683,149.10438161924554,Si,Calizo,V4,Bajo,Nunca,6645.328831829276,0
1772,1773,1.210995930050662,781.2913713242234,22.54107827656383,129.81641071591616,6.254714290685087,4.398949355317141,445.5386500205162,98.16204840068404,No,Arcilloso,V2,,Ocasional,7674.509288903195,1
1773,1774,3.7529596084133527,978.957494581196,16.18240349778293,52.16935467639415,6.869553265944132,2.8390686090411053,547.9153842886816,103.62341899841344,No,Arcilloso,V4,,Nunca,7637.178452335724,1
1774,1775,4.104186189548293,635.1794553690569,17.039875763254905,148.97545517600918,5.8859992461645545,6.367012916258927,499.8490396519573,84.019385433868,Si,Franco,V2,Medio,Ocasional,7545.671541047871,0
1775,1776,1.7415509544046277,421.92342687293694,14.750590215389352,92.50600787803845,6.485802360611148,4.831380807182914,611.7705260397868,45.84893921238249,No,Arcilloso,V2,Alto,Ocasional,6075.584837344105,0
1776,1777,6.850223236874244,487.2317282849209,20.804522519573904,88.74155178494397,6.199148962483965,1.9181450129247668,202.6742895457835,161.79683994023208,No,Arenoso,V1,,Ocasional,6571.328643215672,1
1777,1778,1.566438204357211,1009.1599317229712,13.485764282599987,292.58026635526863,7.609255229005742,4.207214383668839,581.7930488592347,131.45809827118376,Si,Franco,V4,Alto,Nunca,8580.608973617718,0
1778,1779,3.543967208828025,577.5499978876885,11.80246220323892,44.972919240253965,6.517638925801883,5.869792338083316,298.7318308871511,131.735937240789,No,Arenoso,V2,Bajo,Ocasional,6639.986021047386,0
1779,1780,2.227225707161192,635.6001322434457,12.485575250175556,122.35665307520236,6.0995846578462665,3.506273409686305,302.45726006926805,158.33438522687106,No,Calizo,V1,Medio,Nunca,6584.007480778544,0
1780,1781,3.694509039586928,428.1418442839973,19.068690241532916,69.76335414080435,7.010784862017429,4.209368299921358,919.0433471678796,139.19429800215198,No,Arenoso,V3,Bajo,Nunca,6451.042546505319,0
1781,1782,2.1360746729348152,458.6873282463269,11.46570969499925,288.64478218924336,6.093101299458981,1.988025428553368,361.6386323415086,153.29249340431414,Si,Calizo,V4,Bajo,Ocasional,6591.564833258105,0
1782,1783,4.376343643197441,215.114880563446,18.81823536285693,92.97584244558357,6.0567442280940815,1.649339172801162,529.092752002118,97.94362130672322,Si, Franco,V1,,Nunca,5535.286953862178,0
1783,1784,3.3901970661251397,864.7836791732256,16.179643587858944,147.93272835168133,6.878721408029404,1.4767962279465268,389.5447853601738,141.62003533053675,No,Arenoso,V1,Alto,Nunca,7559.17488362526,0
1784,1785,1.3506727254397322,612.8786213211035,15.91211357415449,144.63149765846654,5.794441961868502,1.5154019886751926,539.9392475578038,105.5669269267888,Si,Franco,V2,Bajo,Ocasional,7069.018448051468,1
1785,1786,1.1570826782963468,568.2069211483031,19.30310756662319,33.57630618844551,6.208974401274396,1.2593590331109654,677.0042794567781,114.94858550788676,Si,Arenoso,V2,Medio,Nunca,6654.902275442109,0
1786,1787,1.5922783957268645,865.3200147680793,18.6895184495306,79.27769069049998,5.864428583228089,0.4367184225151571,352.5986895116101,136.25719804295318,Si,Arcilloso,V1,Medio,Nunca,7839.026256743024,1
1787,1788,0.8324539471938738,147.4239199521145,18.979596695161693,272.7833376721938,6.244211109971888,3.036529461776033,641.7487665987072,133.97792867555214,No,Calizo,V4,,Nunca,5670.580215644583,0
1788,1789,4.595892052904372,420.9870873176443,16.12909913338015,116.31196340810314,6.127478239121411,4.345016265317177,730.1673129682074,75.4470942982802,No, Franco,V3,,Nunca,6478.470355707414,1
1789,1790,0.919877135485782,740.3900942880202,21.02668230374857,119.80346015812133,7.318869637100207,3.4578933127577494,321.4307917860359,126.47341313403088,No,Arenoso,V2,Bajo,Nunca,7685.175659687983,1
1790,1791,6.407958026546489,425.6564508267656,16.023228669404894,73.89891073831498,8.161840374743518,1.6091062725491838,485.95109830963577,122.72371243179956,Si, Franco,V3,Alto,Nunca,6282.451833996534,0
1791,1792,3.226680928267476,500.72868021230863,24.539497425224877,112.48293582128132,6.156747676330718,1.2020103760329672,940.157956628094,46.962281685373625,No,Franco,V3,Alto,Nunca,7032.579702488578,0
1792,1793,2.153223531617997,531.1513873010385,13.35988822055018,126.80064036827822,6.272310227234763,1.5460444095106465,601.1278250708964,152.07189104411492,No,Franco,V1,Bajo,Nunca,6619.518316341661,1
1793,1794,5.941446542154229,633.6157814826831,16.202110455575973,133.58691807071162,7.270464570717872,5.164132316595691,460.7337805387774,145.45986349780492,No,Arenoso,V2,Bajo,Ocasional,7170.323455203657,1
1794,1795,1.5088005405450071,837.9991015947727,18.69330050437365,203.57413211543997,6.833814579869084,3.248673049526149,506.3912402624735,126.02470925892186,Si,Arcilloso,V2,Bajo,Nunca,7842.640209006509,0
1795,1796,4.635133537596056,851.5315161049327,14.899515453068684,54.65775069223015,7.017879761375601,7.128212328539376,567.797308970351,149.2219738642318,No,Arcilloso,V2,Alto,Nunca,7603.831142516558,1
1796,1797,7.484961289926377,766.3590473492854,12.0936702300875,48.594915286529606,6.798370216065987,1.8454094960843972,461.071140257781,117.37095709424344,No,Franco,V2,Bajo,Ocasional,7544.408884527451,0
1797,1798,2.5436352519356844,747.3397717903135,20.465894357897383,239.8681145902443,6.382851570821448,4.151983898783786,695.602678181702,149.24733860388105,No, Franco,V1,Bajo,Ocasional,7616.030970149925,0
1798,1799,3.412493590813616,28.545770699389777,22.90066023022437,222.5060343149301,5.551212298350451,3.484994584058796,238.9789612364736,145.91814219772624,No,Franco,V4,Bajo,Ocasional,4728.522107439685,0
1799,1800,7.295956837335498,342.30318477937664,21.76968951710085,46.60263592397181,6.40251695571456,0.5676027114468605,544.7100934940589,119.698167946952,Si,Arcilloso,V1,Bajo,Ocasional,5971.28902542655,1
1800,1801,4.430553845663184,664.9318381172801,15.926625754978383,90.00994400891578,6.297551217580695,1.999016385577716,240.69376328453183,124.58730915077145,Si,Franco,V2,,Ocasional,7137.914200203328,1
1801,1802,3.1962509071253136,636.5440582648073,20.901713598305168,88.0920660062855,6.29929176577533,2.369172337761605,602.5314148988849,82.17185858834983,No,Calizo,V1,Medio,Ocasional,7132.5745886821405,1
1802,1803,2.5249430573598546,457.214628626592,18.27372984743985,188.31799469967123,5.753944170790879,4.320372824745762,236.45608837096208,112.36211883691875,Si,Franco,V2,Medio,Nunca,7281.667448688941,1
1803,1804,2.273225826065464,794.3442894070406,16.768680810185238,119.59525914214235,6.88603260375232,1.6750139800271446,554.7151869692142,37.19486985816708,No,Arenoso,V2,Bajo,Ocasional,7533.481613123833,1
1804,1805,3.435849574697956,403.72276112615526,19.84589059322342,42.714774055450086,6.098269439498736,6.1583743173937,535.9547423207056,180.98881328534355,No,Franco,V3,Medio,Nunca,6667.282940469858,0
1805,1806,4.905550974024511,645.017262537673,10.84518619404126,139.27022028804683,5.686685665563178,1.8718937502695772,882.7074132064499,131.6228080408165,No,Arcilloso,V1,Bajo,Ocasional,6689.824537363292,0
1806,1807,3.095852725845089,320.4061732932988,22.51574096716869,81.25204043817759,7.133009389514697,1.903284367885228,666.782005872183,109.15398428036708,Si,Franco,V2,,Nunca,6357.548329192498,0
1807,1808,2.6955440073530648,732.3714385229995,18.444116463971334,359.646158345688,6.960369373552062,2.549216305204925,709.6467628811481,130.05673114257957,No,Franco,V3,,Nunca,7647.0408961507055,0
1808,1809,4.097974583858851,763.8842172237257,14.138312034446058,117.83379041851622,5.551219059727751,3.2825168333568966,1167.3258954924313,41.20515066953729,Si,Calizo,V1,Bajo,Nunca,7733.432514660987,1
1809,1810,3.093371670627518,530.4899433747306,14.299607590652048,68.2168302499985,5.653314525858614,1.2213279425761991,1162.8980531995385,109.64008611571842,Si,Franco,V4,Medio,Nunca,6785.791788312516,0
1810,1811,4.919290944039316,528.3966254671828,13.64353069422786,223.0219840714492,5.665964486443907,4.596057859955142,337.3730412186076,133.13437802144168,No,Arenoso,V3,Medio,Nunca,6593.76257256806,0
1811,1812,4.4098386274528965,616.8174112010572,18.190881418090164,105.07373962731064,6.864760836400063,3.2254006950438496,261.6356449080705,94.09785014185728,No,Franco,V3,Bajo,Nunca,7363.144008681771,0
1812,1813,3.723019371307537,662.2741110531385,15.722033551381838,133.83962493128567,6.988355509356484,4.704729711677555,660.2753382736907,170.09843120763958,Si,Arenoso,V3,Bajo,Frecuente,7459.757935721513,1
1813,1814,2.289655110157552,586.786173242481,18.69736623364975,188.8924040964961,5.948399234711001,2.7668584730331456,637.4828630741285,166.36037768206137,No,Franco,V3,Bajo,Nunca,7358.12910336288,0
1814,1815,4.125426871390192,425.6126258237383,19.890299597768145,220.4552422720873,7.196221708808318,1.4001334677886028,502.7302733650319,152.00973672124093,No,Franco,V2,Medio,Ocasional,6568.179130585846,1
1815,1816,8.589797613552712,735.5930236543666,18.553208357867785,52.19964416143311,7.008682083666576,2.6111360410289968,294.1984660446983,123.62653103045037,Si,Franco,V2,Bajo,Frecuente,7755.428642691628,1
1816,1817,2.051344862130831,656.2194914591323,19.72829108705111,33.94452108040373,7.015626665253798,2.1372032997416177,520.2969088900068,39.46401444191872,Si,Arenoso,V1,Bajo,Nunca,6879.567056312421,1
1817,1818,4.958880320331922,233.2718492256844,19.620753219976883,67.42183803361014,7.885051709724909,2.470551958933736,150.0617212158959,49.55352906239652,Si,Franco,V2,Medio,Nunca,5843.577287139453,0
1818,1819,4.993347121461746,362.9447021739506,18.577992038032583,199.7456428939157,6.552062129701929,3.295588139310354,300.6417350607602,159.22238251784884,No,Franco,V2,Bajo,Nunca,6133.201648872719,0
1819,1820,4.0329797937958825,423.5219031531718,23.665900672361253,301.9885846405865,5.832682481651259,4.744169478086538,173.12101732655782,154.9842435223322,Si,Arcilloso,V3,Medio,Ocasional,6809.293628636338,0
1820,1821,2.5126270375678823,217.67558603528263,24.64225728317536,97.881474256993,5.579757911922692,4.870800283533715,42.23179632471096,156.41371812228903,Si,Arcilloso,V3,Bajo,Ocasional,5998.880878572949,0
1821,1822,1.7931539149778513,839.6673725352125,14.01540490275397,102.22840849020808,7.6207578277460835,1.7905060040378211,483.2489048749404,126.67051836974588,Si,Arcilloso,V3,Bajo,Ocasional,7767.7997517308,0
1822,1823,2.8162427745367675,619.1397587974462,20.121029767382645,70.92329438427532,7.249298407506831,3.250482620795515,324.8870598207989,163.8167548245845,No,Arenoso,V2,Bajo,Nunca,6774.979923042167,1
1823,1824,3.0606958480780677,390.3692422272008,17.637869579081293,118.83914654460472,6.753377360634211,2.56718032954455,916.650966520486,64.36372447926647,Si,Franco,V4,Medio,Ocasional,6797.359323053419,0
1824,1825,8.037005226474513,746.6012720746949,26.87336654161575,52.38177388952822,6.413451312874459,1.9809311732436623,536.0997977899932,180.45686648572925,Si,Calizo,V4,Bajo,Nunca,7761.149180386971,0
1825,1826,3.433623381094155,901.2845963839868,21.93027042889924,177.60917864156514,5.430452674486439,1.932286919548108,494.9446806082741,68.0228701807859,No,Arcilloso,V1,Medio,Ocasional,7932.641780147764,1
1826,1827,5.584248925512919,506.3115099781277,24.040658565442957,195.06321790415927,6.589098892784513,2.4345671135030105,447.5633251924247,128.3753700469271,No,Calizo,V2,,Nunca,7045.55445796967,1
1827,1828,3.7997199650686553,527.8572323093285,21.00241411121453,45.28511977840979,7.195503112865064,0.53679633500826,392.9295934125325,129.0572080407589,No,Arenoso,V3,,Ocasional,6442.620136711487,1
1828,1829,3.81796291658293,531.4588464291463,17.544095089224545,264.78089488849344,6.649401341778674,2.1965567448655703,581.4004632907872,68.9846600942715,No,Franco,V4,Bajo,Ocasional,7283.358333439071,0
1829,1830,2.0814216931950065,692.5112326553004,17.456272017291887,62.00536318944128,6.629815390142465,1.72826921488777,1101.6364018012096,71.38189772140026,Si,Franco,V4,Bajo,Nunca,7384.461477076002,0
1830,1831,3.4167472848499285,507.2418358770069,17.160287301720462,367.0937614738125,5.970234956767177,0.9118155031740124,246.98884689214424,158.84639685418176,No,Arcilloso,V2,Bajo,Nunca,6774.233326365746,0
1831,1832,1.9314686689879808,547.5680727466686,18.06981456955096,129.04840084389667,6.104470841916857,0.4106697151908996,592.5927363006094,70.21365660953003,Si,Arenoso,V4,Medio,Ocasional,6695.580930366923,0
1832,1833,8.540866550216816,440.3824857498682,15.541715175473444,42.76329989618522,7.304323285641192,1.8152853295530904,204.7464916920532,149.82065150813415,Si,Arcilloso,V1,Bajo,Ocasional,6317.801928624047,0
1833,1834,3.0432137778371944,909.8705507381788,16.45546182327827,74.47395749241072,6.525023542384241,5.067592418082971,311.59059224566204,153.91404851621098,Si,Arenoso,V4,Bajo,Nunca,7891.457834687883,0
1834,1835,5.974774383023552,479.0045402499224,17.82564588252687,64.38521767165318,6.809306422994999,4.831778731198248,220.0828581169925,94.40106281306922,No,Calizo,V2,Alto,Nunca,6463.940017424309,0
1835,1836,4.023950853716932,813.6109784425466,23.14999552201001,90.75034730752742,6.857578298486324,1.788335075496578,350.9646747670868,167.38226545918346,Si,Arcilloso,V1,Bajo,Nunca,7733.037133731026,1
1836,1837,6.860085757958165,,18.939374869728805,115.30282153770142,6.2009039704223685,4.2213440089981855,469.8670621970781,108.34545300261428,No,Calizo,V2,,Nunca,6951.959213492229,0
1837,1838,3.321219632328372,851.9537016049503,25.059442965942324,97.39870748803968,5.290513252248255,2.6802615942884502,480.7338447874397,83.02766348301373,No,Arenoso,V2,,Nunca,7331.869058530525,0
1838,1839,2.1757736720976517,337.53172820430035,22.18721515234283,168.82593258729457,6.240087197592138,1.223805737602384,690.400156143623,175.31191371515453,No,Arcilloso,V1,Medio,Nunca,6257.847931540424,1
1839,1840,4.825428086190847,609.5906229865689,15.16864258368981,154.08042182684693,5.839704528180148,1.5009500459712652,653.8889682178103,102.30145171794014,Si,Arcilloso,V4,,Frecuente,6893.482120546135,1
1840,1841,1.834450273751276,786.2976463579041,23.41649123477061,108.8908760727325,6.428580684907881,1.9638732376606107,239.0886809382197,151.01653214975116,Si,Arcilloso,V4,Bajo,Nunca,8051.146185788183,1
1841,1842,2.8007173262929186,692.9409920495764,18.849170766738112,139.4503230733569,6.952791869776076,0.3336221430433023,760.3758118691749,107.54655473964976,No,Arenoso,V3,Alto,Nunca,7084.741721574659,0
1842,1843,10.681618612323604,639.0631883067986,9.480797464891875,67.93109886217626,6.179566110093723,4.58261057710748,283.37791133358473,142.20236857287318,Si,Arenoso,V1,Alto,Nunca,6783.162380881946,0
1843,1844,1.153382329163723,848.2880935865225,16.73318624544711,89.92334505496468,7.764928737234273,7.229780755936384,589.9813604462374,162.910649678424,Si,Franco,V2,,Nunca,7985.435040517681,0
1844,1845,4.820924359971291,637.4382081800647,13.941704572039669,96.16040763381234,6.204588339692489,3.8942845831053416,775.6664682077262,125.31004438940704,No,Franco,V2,Medio,Frecuente,7269.357509952843,0
